DATAFLOW,FREQ: Frequency,REF_AREA: Territory,DATA_TYPE: Indicator,TYPE_OF_CROP: Type of crop,PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,LEVEL_OF_TOXICITY: Level of toxicity,TIME_PERIOD: Time,OBS_VALUE,OBS_STATUS: Observation status,NOTE_DS: Dataset note,NOTE_REF_AREA: Territory,NOTE_DATA_TYPE: Indicator,NOTE_TYPE_OF_CROP: Type of crop,NOTE_PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NOTE_NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,NOTE_LEVEL_OF_TOXICITY: Level of toxicity,NOTE_TIME_PERIOD: Time,BASE_PER: Base year,UNIT_MEAS: Measure unit,UNIT_MULT: Multiplication unit
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2018,191680,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2019,82455,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2020,106987,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2021,83942,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2022,47474,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2023,250602,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,HARM: harmful,2024,174354,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2015,943096,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2016,856235,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2017,699343,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2018,745305,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2019,682156,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2020,698306,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2021,678961,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2022,437204,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2023,471627,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,NC: not classifiable,2024,732268,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2015,700,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2016,520,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2017,324,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2018,384,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2019,92187,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2020,728,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2021,12,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2022,601,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2023,12245,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,FUN: fungicides,TOT: total,TOX: very toxic or toxic,2024,3244,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2015,97251,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2016,84263,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2017,73977,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2018,52738,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2019,61785,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2020,75645,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2021,45533,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2022,33187,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2023,38173,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,ALL: all items,2024,50644,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2015,3364,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2016,3428,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2017,2849,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2018,2772,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2019,2983,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2020,2435,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2021,2164,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2022,3553,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2023,1300,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,HARM: harmful,2024,2324,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2015,92982,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2016,79357,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2017,69913,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2018,48654,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2019,58802,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2020,73210,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2021,43369,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2022,29634,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2023,36109,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2024,48200,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2015,905,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2016,1478,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2017,1215,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2018,1312,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2019,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2020,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2021,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2023,764,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2024,120,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2015,68783,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2016,69739,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2017,36301,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2018,33151,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2019,46469,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2020,46791,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2021,698964,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2022,226846,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2023,255106,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2024,182009,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2015,5898,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2016,2994,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2017,1661,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2018,1015,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2019,1360,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2020,3730,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2021,268,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2022,369,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2023,5199,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2024,1083,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2015,62875,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2016,66745,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2017,34640,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2018,31991,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2019,45075,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2020,43061,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2021,698650,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2022,224823,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2023,244753,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2024,176848,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2015,10,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2016,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2017,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2018,146,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2019,34,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2020,0,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2021,46,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2022,1654,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2023,5155,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2024,4078,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,OTHBIO: other plant protection products and active ingredients also of biological origin,TOT: total,ALL: all items,2019,,n: data statistically not significant (see explanatory texts),,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,OTHBIO: other plant protection products and active ingredients also of biological origin,TOT: total,NC: not classifiable,2019,,n: data statistically not significant (see explanatory texts),,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,ITE14: Firenze,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2015,14282,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
