TIPO,PAIS,NOME,URL,PARA_QUE_SERVE,QUEM_VIU,ONDE_VIU,NOTA
OUTRO,OUTRO,vivairauscedo.com,https://www.vivairauscedo.com/wp-content/uploads/2020/11/sperimentazione.jpg,esta ao lado de quem aplica — alimenta T1;T3;T5,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://aipp.it/ | https://aipp.it/associazione/sponsor/ | https://olivoeolio.edagricole.it/notizie-dalle-aziende/vcr-entra-nella-olivicoltura/,"CANDIDATA classe A em 2026-09-14; proximidade=UNKNOWN; recorrencia=UNKNOWN; regiao=FRIULI-VENEZIA GIULIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [nada], e deteccao por palavra diz de que a pagin"
OUTRO,IT,psrn.it — PSRN | Seminiamo il futuro delle zone rurali,https://www.psrn.it/,diz o que se planta e quanto sai · anuncia evento tecnico · mostra a politica agricola — em riso (territorio citado: LAZIO;UMBRIA) — alimenta T1;T11;T12,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://ismea.it/ | https://www.ismea.it/ | https://www.ismea.it/istituto-di-servizi-per-il-mercato-agricolo-alimentare | https://www.politicheagricole.it/,"CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=LOW; regiao=LAZIO;UMBRIA (TEXTO_DA_PAGINA (2 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [CENTRO_PESQUISA;ASSOCIACAO_AGRICOLA;ESTADO_NACIONAL], e deteccao por pala"
OUTRO,IT,ismeamercati.it — Carni - Avicoli e uova - News e analisi - Tendenze Avicoli - n.1/2026 - Maggio 2,https://www.ismeamercati.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/13862,"diz o que se planta e quanto sai · acompanha preco e mercado · mostra a politica agricola — em cereali, pomodoro, ortaggi, agrumi (territorio citado: LAZIO;PIEMONTE;SICILIA) — alimenta T10","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://ismea.it/ | https://www.ismea.it/ | https://www.ismea.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/10475 | https://www.ismea.it/istituto-di-servizi-per-il-mercato-agricolo-alimentare,CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=LAZIO;PIEMONTE;SICILIA (TEXTO_DA_PAGINA (3 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [COOPERATIVA_OP;ASSOCIACAO_AGRICOLA;MIDIA_TECNICA;ESTADO_NACION
IMPRENSA,IT,Agricultura.it | Il giornale dell'agricoltura italiana | Fondato nel 2001 | Home,https://www.agricultura.it/,"mede tempo, agua ou solo · diz o que se planta e quanto sai · acompanha preco e mercado · mostra a politica agricola — em vite, riso, melo, pero (territorio citado: LOMBARDIA;UMBRIA) — alimenta T1;T8;T12","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://fieragricola.it/ | https://www.fieragricola.it/ | https://www.macfrut.com/all_news,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=UNKNOWN; regiao=ITALIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,IT,ctt.fmach.it — Fondazione Edmund Mach,https://ctt.fmach.it/,"avisa praga e doenca · mede tempo, agua ou solo · publica ensaio e pesquisa — em vite, olivo, riso, ortaggi (territorio citado: CAMPANIA;TRENTINO-ALTO ADIGE) — alimenta T3;T7;T5","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | WebSearch (busca por palavra) | https://agrometeorologia.it/ | https://pica.cavit.it/,"CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=TRENTINO-ALTO ADIGE (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [UNIVERSIDADE;CENTRO_PESQUISA;MIDIA_TECNICA], e detecc"
OUTRO,IT,"freshplaza.it — ""Growtech Europe darà una spinta decisiva a Macfrut""",https://www.freshplaza.it/article/9854032/growtech-europe-dara-una-spinta-decisiva-a-macfrut/,"avisa praga e doenca · mede tempo, agua ou solo · diz o que se planta e quanto sai · publica ensaio e pesquisa · acompanha preco e mercado · mostra a politica agricola — em riso, ortaggi, frutta, melo — alimenta T10;T1","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://www.macfrut.com/all_news | https://www.macfrut.com/news | https://www.tutelaaranciarossa.it/convegno-finale-del-progetto-novarancia/ | https://www.tuttofood.it/partners/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=ITALIA (TEXTO_DA_PAGINA (9 regioes citadas — alcance nacional)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [COOPERATIVA_OP;MIDIA_TECNICA;EMPRESA_INSUMOS;FEIRA_EVENTO
OUTRO,IT,bdfsrl.it — Banche dati agrofarmaci e fertilizzanti – Banche dati agrofarmaci e fertilizzant,https://www.bdfsrl.it/,avisa praga e doenca — em mais — alimenta T4;T9,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://aipp.it/ | https://aipp.it/associazione/sponsor/ | https://www.aipp.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=NAO SEI (NAO PROVADA — nenhuma palavra de regiao no texto. O dominio ); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [COOPERATIVA_OP;ASSOCIACAO_AGRICOLA;EMPRESA_INSUMOS
CIENCIA,IT,agrea.it — Agrea Centro Studi | Ricerca e sperimentazione per la protezione delle piante,https://www.agrea.it/,avisa praga e doenca · publica ensaio e pesquisa · mostra a politica agricola (territorio citado: SICILIA) — alimenta T3;T5,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://aipp.it/ | https://aipp.it/associazione/sponsor/ | https://www.aipp.it/,CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=SICILIA (TEXTO_DA_PAGINA (uma regiao citada)); SOURCE_ID nao atribuido — nasce na porta canonica
ORGANIZACAO,IT,sipcam.com — SIPCAM | Coltiviamo insieme l'agricoltura di domani,https://www.sipcam.com/it/it/,"avisa praga e doenca · mede tempo, agua ou solo · diz o que se planta e quanto sai · publica ensaio e pesquisa · acompanha preco e mercado · mostra a politica agricola — em vite, cereali, mais, riso — alimenta T9","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://aipp.it/ | https://aipp.it/associazione/sponsor/ | https://www.aipp.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=ITALIA (TEXTO_DA_PAGINA (8 regioes citadas — alcance nacional)); SOURCE_ID nao atribuido — nasce na porta canonica
ORGANIZACAO,IT,diachemagro.com — Diachem - Produttore di agrofarmaci e agronutrienti,https://diachemagro.com/,"avisa praga e doenca · mostra a voz do produtor · mostra a politica agricola — em cereali, mais, riso, pomodoro — alimenta T9","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://aipp.it/ | https://aipp.it/associazione/sponsor/ | https://www.aipp.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=ITALIA (TEXTO_DA_PAGINA (20 regioes citadas — alcance nacional)); SOURCE_ID nao atribuido — nasce na porta canonica
ORGANIZACAO,IT,ascenza.it — ASCENZA ITALIA - Prodotti per la protezione delle colture,https://ascenza.it/it,"avisa praga e doenca · diz o que se planta e quanto sai · mostra a politica agricola — em vite, cereali, pomodoro, pero (territorio citado: LAZIO) — alimenta T9","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://aipp.it/ | https://aipp.it/associazione/sponsor/ | https://www.aipp.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=UNKNOWN; regiao=ITALIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
BASE_OFICIAL,IT,bo.camcom.gov.it — Borsa Merci e Prezzi | Camera di Commercio di Bologna,https://www.bo.camcom.gov.it/it/borsa-merci/home,"diz o que se planta e quanto sai · acompanha preco e mercado — em cereali, frumento duro, riso, frutta (territorio citado: EMILIA-ROMAGNA;LAZIO;SICILIA) — alimenta T10","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://sana.it/ | https://www.sana.it/ | https://www.sana.it/nqcontent.cfm?a_id=,CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=EMILIA-ROMAGNA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,IT,uci.it — Unione Coltivatori Italiani – Organizzazione di categoria del mondo agricolo ita,https://www.uci.it/,diz o que se planta e quanto sai · mostra a voz do produtor · anuncia evento tecnico · mostra a politica agricola (territorio citado: LAZIO;PIEMONTE;SICILIA) — alimenta T1;T8;T11;T12,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://agricolturamoderna.it/ | https://agricolturamoderna.it/limone-di-siracusa-igp-a-gonfie-vele-il-progetto-lemon/ | https://agricolturamoderna.it/nizza-docg-nasce-il-consorzio-di-tutela/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=LAZIO;PIEMONTE;SICILIA (TEXTO_DA_PAGINA (3 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [AGENZIA_REGIONALE;COOPERATIVA_OP;MIDIA_TECNICA;ESTADO_NACIONAL
BASE_OFICIAL,IT,sinab.it — Home - Sinab,https://sinab.it/,"avisa praga e doenca · mede tempo, agua ou solo · diz o que se planta e quanto sai · publica ensaio e pesquisa · esta ao lado de quem aplica · mostra a voz do produtor · acompanha preco e mercado — em riso, frutta — alimenta T1;T4;T12","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://aiab.it/progetti-e-ricerca/ | https://www.agroambientelazio.it/lotta-guidata/ | https://www.regione.molise.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/4130,CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=ITALIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
BASE_OFICIAL,IT,agroambiente.regione.abruzzo.it — Bollettini fitosanitari | AgroAmbiente Regione Abruzzo,https://www.agroambiente.regione.abruzzo.it/bollettini,"avisa praga e doenca · mede tempo, agua ou solo — em vite, olivo (territorio citado: ABRUZZO) — alimenta T3;T2","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | WebSearch (busca por palavra) | WebSearch (busca por palavra) | https://www.agrometeorologia.it/link/,CANDIDATA classe A em 2026-09-14; proximidade=NEAR_PRIMARY; recorrencia=LOW; regiao=ABRUZZO (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
ORGANIZACAO,IT,clusteragrifood.it — Home - Cluster Agrifood Nazionale CL.A.N.,https://clusteragrifood.it/,publica ensaio e pesquisa · esta ao lado de quem aplica (territorio citado: LAZIO;PIEMONTE;TOSCANA) — alimenta T5;T7,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://dafnae.unipd.it/ricerca/linee-di-ricerca/centri-di-ricerca-collegati | https://www.dafnae.unipd.it/ricerca/linee-di-ricerca/centri-di-ricerca-collegati | https://www.unimore.it/it/ricerca/reti-di-ricerca,CANDIDATA classe B em 2026-09-14; proximidade=NEAR_PRIMARY; recorrencia=HIGH; regiao=LAZIO;PIEMONTE;TOSCANA (TEXTO_DA_PAGINA (3 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica
IMPRENSA,OUTRO,podcast.ilsole24ore.com — Podcast Madre Terra - L’agricoltura in podcast - Il Sole 24 ORE,https://podcast.ilsole24ore.com/serie/madre-terra--l-agricoltura-podcast-AFkCnd1,diz o que se planta e quanto sai · esta ao lado de quem aplica · mostra a voz do produtor · acompanha preco e mercado · mostra a politica agricola — em frutta (territorio citado: LAZIO) — alimenta T1;T10;T12,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://www.istat.it/attivita-e-servizi-per-tipo-di-utenti/giornalisti/articoli-e-interviste/ | https://www.macfrut.com/all_news | https://www.sipcam.com/it/it/magazine/pomodoro-da-industr,CANDIDATA classe B em 2026-09-14; proximidade=UNKNOWN; recorrencia=LOW; regiao=ITALIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,IT,ascuoladibio.it — A scuola di bio – Il futuro si coltiva oggi,https://ascuoladibio.it/,"mostra a voz do produtor — em cereali, riso (territorio citado: LAZIO;PIEMONTE) — alimenta T8","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://arsial.it/ | https://www.arsial.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=LAZIO;PIEMONTE (TEXTO_DA_PAGINA (2 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [REGIONE;CENTRO_PESQUISA;COOPERATIVA_OP;ASSOCIACAO_AGRICOLA;EMPRESA_I
OUTRO,IT,sardegnapsr.it — PSR Sardegna - Diamo forza alle aree rurali per lo sviluppo del territorio,https://sardegnapsr.it/,"avisa praga e doenca · mede tempo, agua ou solo · anuncia evento tecnico · mostra a politica agricola — em riso (territorio citado: LAZIO;SARDEGNA) — alimenta T12","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://sardegnaagricoltura.it/ | https://www.sardegnaagricoltura.it/,"CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=SARDEGNA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [REGIONE;UNIVERSIDADE;COOPERATIVA_OP;MIDIA_TECNICA], e deteccao p"
BASE_OFICIAL,IT,biodiversitasardegna.it — Home | Biodiversità Sardegna,https://www.biodiversitasardegna.it/laore/it/index.html,diz o que se planta e quanto sai · publica ensaio e pesquisa — em riso (territorio citado: PIEMONTE;SARDEGNA;UMBRIA) — alimenta T1;T5,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://sardegnaagricoltura.it/ | https://www.sardegnaagricoltura.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=SARDEGNA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
BASE_OFICIAL,IT,agenda2030.provincia.tn.it,https://agenda2030.provincia.tn.it/,avisa praga e doenca · publica ensaio e pesquisa · mostra a voz do produtor · mostra a politica agricola — em pero (territorio citado: LAZIO;TRENTINO-ALTO ADIGE;VENETO) — alimenta T3;T5;T8;T12,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://appa.provincia.tn.it/ | https://www.appa.provincia.tn.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=LAZIO;TRENTINO-ALTO ADIGE;VENETO (TEXTO_DA_PAGINA (3 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica
BASE_OFICIAL,IT,fruttanellescuole.gov.it — Home,https://www.fruttanellescuole.gov.it/home,avisa praga e doenca — em frutta (territorio citado: CAMPANIA;VENETO) — alimenta T3,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://www.apofruit.it/progetti/frutta-e-verdura-nelle-scuole/ | https://www.politicheagricole.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=CAMPANIA;VENETO (TEXTO_DA_PAGINA (2 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,IT,copagri.org — Copagri - Confederazione Produttori Agricoli,https://copagri.org/,"publica ensaio e pesquisa · acompanha preco e mercado · mostra a politica agricola — em cereali, frumento duro, riso — alimenta T5;T10;T12","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://www.agrinsieme.it/ | https://www.agrinsieme.it/Area-stampa/News,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=ITALIA (TEXTO_DA_PAGINA (7 regioes citadas — alcance nacional)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [REGIONE;CENTRO_PESQUISA;COOPERATIVA_OP;ASSOCIACAO_AGRICOL
BASE_OFICIAL,IT,mensileagrisicilia.it — Mensile Agrisicilia,https://mensileagrisicilia.it/,"mede tempo, agua ou solo — em vite, olivo, cereali, pomodoro (territorio citado: SICILIA) — alimenta T1;T8;T10","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://fieragricola.it/ | https://www.fieragricola.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=SICILIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
IMPRENSA,IT,ediacompany.it — L'Informatore Agrario,https://www.ediacompany.it/it-it/linformatore-agrario.aspx,diz o que se planta e quanto sai · publica ensaio e pesquisa · mostra a voz do produtor — em riso (territorio citado: VENETO) — alimenta T1;T5;T8,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://fieragricola.it/ | https://www.fieragricola.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=VENETO (TEXTO_DA_PAGINA (uma regiao citada)); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,OUTRO,Un gioco da tavolo per imparare a riconoscere i legni del mondo | SISEF.ORG,https://sisef.org/2020/04/22/un-gioco-da-tavolo-per-imparare-a-riconoscere-i-legni-del-mondo/,avisa praga e doenca · diz o que se planta e quanto sai · anuncia evento tecnico · mostra a politica agricola — em riso — alimenta T3;T1;T11;T12,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://agr.unipi.it/ | https://www.agr.unipi.it/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=ITALIA (TEXTO_DA_PAGINA (13 regioes citadas — alcance nacional)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [AGENZIA_REGIONALE;UNIVERSIDADE;CENTRO_PESQUISA;COOPERATI
OUTRO,IT,confagricolturamantova.it — Accordo sul prezzo del pomodoro da industria - Confagricoltura Mantova,https://www.confagricolturamantova.it/news/home/102739/accordo-sul-prezzo-del-pomodoro-da-industria.html,"diz o que se planta e quanto sai · esta ao lado de quem aplica · acompanha preco e mercado · anuncia evento tecnico — em mais, pomodoro (territorio citado: LAZIO;LOMBARDIA;SICILIA) — alimenta T1;T7;T10;T11","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://confagricolturalombardia.it/ | https://www.sipcam.com/it/it/magazine/pomodoro-da-industria-2026-prezzi-accordi-e-difesa,CANDIDATA classe B em 2026-09-14; proximidade=NEAR_PRIMARY; recorrencia=MEDIUM; regiao=LAZIO;LOMBARDIA;SICILIA (TEXTO_DA_PAGINA (3 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [COOPERATIVA_OP;ASSOCIACAO_AGRICOLA;MIDIA_TECNICA;EMPRE
ORGANIZACAO,IT,anbiveneto.it — Anbi Veneto – Consorzi Bonifica,https://www.anbiveneto.it/,"mede tempo, agua ou solo — em riso (territorio citado: PIEMONTE;VENETO) — alimenta T2","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://consorziopiave.it/ | https://consorziopiave.it/author/fku7r/,CANDIDATA classe B em 2026-09-14; proximidade=NEAR_PRIMARY; recorrencia=LOW; regiao=PIEMONTE;VENETO (TEXTO_DA_PAGINA (2 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,IT,innovarurale.it — Innovarurale | Conoscenza e innovazione nel sistema agroalimentare,https://www.innovarurale.it/,"publica ensaio e pesquisa · mostra a voz do produtor · anuncia evento tecnico · mostra a politica agricola — em vite, cereali, riso, pero — alimenta T5;T7;T12","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://agricoltura.regione.emilia-romagna.it/progetti-innovazione | https://www.masaf.gov.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/9064,CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=HIGH; regiao=ITALIA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [AGENZIA_REGIONALE;REGIONE;UNIVERSIDADE;CENTRO_PESQUISA;COOPERATIVA
BASE_OFICIAL,IT,cersaa.it — Cersaa - Centro di Sperimentazione e Assistenza Agricola,https://www.cersaa.it/,avisa praga e doenca · diz o que se planta e quanto sai · publica ensaio e pesquisa — em ortaggi (territorio citado: LAZIO;LIGURIA) — alimenta T3;T1;T5,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://www.agriligurianet.it/it/impresa/assistenza-tecnica-e-centri-serivizio/laboratorio-analisi-fitopatologica.html | https://www.agriligurianet.it/it/impresa/assistenza-tecnica-e-centr,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=LAZIO;LIGURIA (TEXTO_DA_PAGINA (2 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica
OUTRO,IT,piacenza.unicatt.it — PSR 2014-2020 | Facoltà di Scienze agrarie alimentari e ambientali,https://piacenza.unicatt.it/facolta/agraria-la-ricerca-progetti-di-sviluppo-rurale,"avisa praga e doenca · mede tempo, agua ou solo · diz o que se planta e quanto sai · publica ensaio e pesquisa · esta ao lado de quem aplica · mostra a voz do produtor · mostra a politica agricola — em vite, olivo, cereali, frumento duro — alimenta T5;T6;T3","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | https://www.ersaf.lombardia.it/agricoltura/repository-progetti-di-innovazione/ | https://www.ruminantia.it/diana-report-e-news-laboratorio-di-idee-per-la-zootecnia-del-futuro/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=LOW; regiao=EMILIA-ROMAGNA (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [AGENZIA_REGIONALE;REGIONE;UNIVERSIDADE;CENTRO_PESQUISA;CONS
OUTRO,IT,"dagri.unifi.it — PRECISIONPOP | Ricerca, innovazione e società | Dipartimento di Scienze e Tecnol",https://www.dagri.unifi.it/vp-512-precisionpop.html,"avisa praga e doenca · mede tempo, agua ou solo · diz o que se planta e quanto sai · publica ensaio e pesquisa · esta ao lado de quem aplica — em riso (territorio citado: LOMBARDIA;SICILIA;TOSCANA) — alimenta T3;T2;T1;T5;T6;T7","claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://www.ersaf.lombardia.it/agricoltura/repository-progetti-di-innovazione/ | https://www.societaentomologicaitaliana.it/gruppo-di-lavoro-api/,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=LOW; regiao=LOMBARDIA;SICILIA;TOSCANA (TEXTO_DA_PAGINA (3 regioes citadas)); SOURCE_ID nao atribuido — nasce na porta canonica; TIPO=OUTRO porque a gaveta NAO foi provada: o dominio nao e institucional e ninguem leu esta fonte a mao. O que a maquina detetou na pagina foi [REGIONE;UNIVERSIDADE;CENTRO_PESQUISA;COOPERATIVA_OP;MIDIA_TE
BASE_OFICIAL,IT,amap.marche.it — Prove sperimentali cereali 2022-2024,https://www.amap.marche.it/progetti/cerealicoltura/pubblicazioni/prove-sperimentali-cereali-2022-2024,avisa praga e doenca · publica ensaio e pesquisa · mostra a politica agricola — em cereali (territorio citado: LAZIO;MARCHE;SICILIA) — alimenta T2;T3,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",WebSearch (busca por palavra) | WebSearch (busca por palavra) | WebSearch (busca por palavra) | https://www.agrometeorologia.it/link/,CANDIDATA classe A em 2026-09-14; proximidade=PRIMARY; recorrencia=MEDIUM; regiao=MARCHE (AFIRMADA NA LEITURA HUMANA — ver QUALITY_REASON); SOURCE_ID nao atribuido — nasce na porta canonica
ORGANIZACAO,IT,clusterbiologicoveneto.it — CLUSTER BIOLOGICO VENETO – Consorzio BioInnova Veneto,https://www.clusterbiologicoveneto.it/,publica ensaio e pesquisa · esta ao lado de quem aplica · mostra a politica agricola — em riso (territorio citado: VENETO) — alimenta T5;T7;T12,"claude-code (missao ITALY-DEEP-SOURCE-RESEARCH, 2026-09-14)",https://dafnae.unipd.it/ricerca/linee-di-ricerca/centri-di-ricerca-collegati | https://www.dafnae.unipd.it/ricerca/linee-di-ricerca/centri-di-ricerca-collegati,CANDIDATA classe B em 2026-09-14; proximidade=PRIMARY; recorrencia=LOW; regiao=VENETO (TEXTO_DA_PAGINA (uma regiao citada)); SOURCE_ID nao atribuido — nasce na porta canonica
